station_code,year,page,region,station_name,coordinates,latitude,longitude,distance_km,catchment_area_km2,annual_mm,annual_lt_sn_km2,annual_total_m3,avg_annual_flow_m3s,average_of_avg,average_for_max,average_for_min,average_ltsnkm2,average_mm,average_of_mil_m3,oct_max,nov_max,dec_max,jan_max,feb_max,mar_max,apr_max,may_max,jun_max,jul_max,aug_max,sep_max,oct_min,nov_min,dec_min,jan_min,feb_min,mar_min,apr_min,may_min,jun_min,jul_min,aug_min,sep_min,oct_avg,nov_avg,dec_avg,jan_avg,feb_avg,mar_avg,apr_avg,may_avg,jun_avg,jul_avg,aug_avg,sep_avg,oct_ltsnkm2,nov_ltsnkm2,dec_ltsnkm2,jan_ltsnkm2,feb_ltsnkm2,mar_ltsnkm2,apr_ltsnkm2,may_ltsnkm2,jun_ltsnkm2,jul_ltsnkm2,aug_ltsnkm2,sep_ltsnkm2,oct_mm,nov_mm,dec_mm,jan_mm,feb_mm,mar_mm,apr_mm,may_mm,jun_mm,jul_mm,aug_mm,sep_mm,oct_mil_m3,nov_mil_m3,dec_mil_m3,jan_mil_m3,feb_mil_m3,mar_mil_m3,apr_mil_m3,may_mil_m3,jun_mil_m3,jul_mil_m3,aug_mil_m3,sep_mil_m3,max_flow,min_flow,mean_flow,flow_variability_index,baseflow_index,oct_coefficient,nov_coefficient,dec_coefficient,jan_coefficient,feb_coefficient,mar_coefficient,apr_coefficient,may_coefficient,jun_coefficient,jul_coefficient,aug_coefficient,sep_coefficient,mean_monthly_mm,flow_concentration_index
D14A214,2020,522,14. Yesilirmak Havzasi,KARAKAYA D. KIZIK BARAJI-DELİKKAYA,"36°33'16"" Doğu - 40°2'3"" Kuzey",40.034,36.554,109.815,40.41,225.0,7.1,9080000.0,0.314,0.288,1.096,0.122,7.125,18.728,0.757,0.011,0.064,1.6,0.352,4.47,4.59,1.16,0.327,0.437,0.098,0.027,0.011,0.003,0.006,0.038,0.149,0.251,0.437,0.276,0.225,0.064,0.006,0.003,0.001,0.006,0.017,0.154,0.195,0.582,1.34,0.665,0.281,0.165,0.034,0.013,0.001,0.139,0.419,3.82,4.82,14.4,33.2,16.5,6.95,4.07,0.838,0.319,0.028,0.372,1.09,10.2,12.9,36.1,89.0,42.7,18.6,10.6,2.24,0.855,0.073,0.015,0.044,0.413,0.522,1.46,3.6,1.72,0.752,0.426,0.091,0.035,0.003,4.59,0.001,0.28775,15.951346655082537,0.0034752389226759338,0.0016533333333333333,0.004844444444444445,0.04533333333333333,0.05733333333333333,0.16044444444444445,0.39555555555555555,0.1897777777777778,0.08266666666666667,0.04711111111111111,0.009955555555555556,0.0038,0.0003244444444444444,18.727500000000003,1.001201441730076
D14A064,2017,512,14. Yesilirmak Havzasi,AKSU D. GÖKÇE,"36°32'24"" Doğu - 40°15'5"" Kuzey",40.251,36.54,94.721,100.0,90.0,2.8,8980000.0,0.44,0.286,0.796,0.073,2.861,7.483,0.748,0.755,1.61,0.632,0.549,0.383,0.383,1.11,0.632,1.22,0.549,0.907,0.822,0.05,0.115,0.063,0.063,0.063,0.115,0.173,0.173,0.063,0.0,0.0,0.001,0.429,0.763,0.188,0.186,0.284,0.235,0.334,0.291,0.421,0.118,0.041,0.143,4.29,7.63,1.88,1.86,2.84,2.35,3.34,2.91,4.21,1.18,0.412,1.43,11.5,19.8,5.03,4.98,6.87,6.29,8.67,7.79,10.9,3.17,1.1,3.7,1.15,1.98,0.503,0.498,0.687,0.629,0.867,0.779,1.09,0.317,0.11,0.37,1.61,0.0,0.2860833333333333,5.627730847655113,0.0,0.12777777777777777,0.22,0.05588888888888889,0.05533333333333334,0.07633333333333334,0.06988888888888889,0.09633333333333333,0.08655555555555555,0.12111111111111111,0.035222222222222224,0.012222222222222223,0.04111111111111111,7.483333333333334,1.0022271714922049
D14A064,2019,464,14. Yesilirmak Havzasi,AKSU D. GÖKÇE,"36°32'24"" Doğu - 40°15'5"" Kuzey",40.251,36.54,94.721,100.0,86.0,2.7,8630000.0,0.418,0.275,0.95,0.08,2.754,7.193,0.719,0.239,0.173,0.31,2.08,1.75,1.52,0.907,2.53,0.722,0.549,0.31,0.31,0.0,0.063,0.004,0.063,0.239,0.115,0.115,0.239,0.115,0.004,0.004,0.002,0.036,0.102,0.066,0.389,0.547,0.394,0.357,0.698,0.352,0.154,0.109,0.101,0.357,1.02,0.664,3.89,5.47,3.94,3.57,6.98,3.52,1.54,1.09,1.01,0.956,2.65,1.78,10.4,13.2,10.6,9.25,18.7,9.11,4.12,2.92,2.63,0.096,0.265,0.178,1.04,1.32,1.06,0.925,1.87,0.911,0.412,0.292,0.263,2.53,0.0,0.2754166666666667,9.186081694402418,0.0,0.011116279069767442,0.03081395348837209,0.02069767441860465,0.12093023255813953,0.15348837209302324,0.12325581395348836,0.10755813953488372,0.21744186046511627,0.10593023255813953,0.04790697674418605,0.03395348837209302,0.030581395348837206,7.1930000000000005,0.9963390333194309
D14A064,2007,474,14. Yesilirmak Havzasi,AKSU D. GÖKÇE,"36°32'24"" Doğu - 40°15'5"" Kuzey",40.251,36.54,94.721,100.0,77.0,2.4,7670000.0,0.372,0.243,0.476,0.125,2.431,6.395,0.64,0.24,0.325,0.2,0.2,0.46,0.42,0.62,1.37,0.325,0.9,0.37,0.28,0.122,0.16,0.16,0.087,0.056,0.28,0.37,0.122,0.087,0.03,0.011,0.011,0.206,0.228,0.188,0.174,0.214,0.32,0.537,0.525,0.183,0.184,0.092,0.066,2.06,2.28,1.88,1.74,2.14,3.2,5.37,5.25,1.83,1.84,0.918,0.661,5.53,5.91,5.05,4.67,5.18,8.56,13.9,14.1,4.75,4.92,2.46,1.71,0.553,0.591,0.505,0.467,0.518,0.856,1.39,1.41,0.475,0.492,0.246,0.171,1.37,0.011,0.24308333333333332,5.635927322591705,0.04525197120329105,0.07181818181818182,0.07675324675324675,0.06558441558441558,0.06064935064935065,0.06727272727272728,0.11116883116883118,0.18051948051948052,0.18311688311688312,0.06168831168831169,0.0638961038961039,0.03194805194805195,0.022207792207792208,6.395,1.0033880635913475
D14A215,2019,515,14. Yesilirmak Havzasi,GÜMBECİK D. BEDİRKALE BARAJI-ORTAÖREN,"36°29'0"" Doğu - 40°1'25"" Kuzey",40.024,36.483,114.88,47.85,153.0,4.8,7310000.0,0.231,0.233,0.614,0.114,4.879,12.721,0.609,0.012,0.017,0.08,0.691,0.691,1.63,2.01,1.85,0.317,0.038,0.017,0.017,0.006,0.004,0.004,0.004,0.351,0.351,0.455,0.127,0.048,0.004,0.001,0.009,0.008,0.009,0.007,0.171,0.441,0.708,0.821,0.473,0.125,0.02,0.004,0.012,0.17,0.186,0.148,3.57,9.23,14.8,17.2,9.88,2.61,0.421,0.082,0.251,0.455,0.482,0.395,9.56,22.3,39.7,44.5,26.5,6.76,1.13,0.218,0.652,0.022,0.023,0.019,0.457,1.07,1.9,2.13,1.27,0.323,0.054,0.01,0.031,2.01,0.001,0.23324999999999999,8.617363344051446,0.004287245444801715,0.002973856209150327,0.003150326797385621,0.002581699346405229,0.06248366013071896,0.14575163398692811,0.25947712418300656,0.2908496732026144,0.17320261437908496,0.044183006535947714,0.007385620915032679,0.0014248366013071894,0.004261437908496733,12.720999999999997,1.0022796949925323
D14A215,2020,523,14. Yesilirmak Havzasi,GÜMBECİK D. BEDİRKALE BARAJI-ORTAÖREN,"36°29'0"" Doğu - 40°1'25"" Kuzey",40.024,36.483,114.88,47.85,139.0,4.4,6680000.0,0.221,0.212,0.695,0.085,4.428,11.622,0.556,0.009,0.006,0.006,0.152,1.53,2.91,1.42,1.31,0.776,0.095,0.064,0.064,0.006,0.004,0.004,0.004,0.08,0.455,0.201,0.152,0.048,0.022,0.022,0.017,0.006,0.006,0.005,0.009,0.51,0.955,0.432,0.371,0.145,0.047,0.031,0.026,0.133,0.123,0.107,0.198,10.6,20.0,9.03,7.76,3.03,0.972,0.639,0.54,0.358,0.318,0.285,0.531,26.7,53.5,23.4,20.8,7.86,2.6,1.71,1.4,0.017,0.015,0.014,0.025,1.28,2.56,1.12,0.994,0.376,0.125,0.082,0.067,2.91,0.004,0.21191666666666667,13.731812819504523,0.018875344081793158,0.0025755395683453234,0.002287769784172662,0.0020503597122302156,0.0038201438848920865,0.1920863309352518,0.38489208633093525,0.1683453237410072,0.1496402877697842,0.05654676258992806,0.018705035971223024,0.012302158273381296,0.010071942446043165,11.621833333333335,0.996687269650514
D14A185,2019,489,14. Yesilirmak Havzasi,AKSU D. ARPAÖREN,"36°59'31"" Doğu - 40°30'29"" Kuzey",40.508,36.992,46.981,67.1,96.0,3.0,6440000.0,0.165,0.205,0.469,0.088,3.044,7.991,0.536,0.293,0.293,0.293,0.293,0.261,0.701,1.43,0.892,0.134,0.615,0.261,0.166,0.0,0.113,0.113,0.092,0.134,0.134,0.332,0.113,0.0,0.0,0.0,0.029,0.05,0.21,0.128,0.15,0.195,0.277,0.687,0.527,0.023,0.059,0.075,0.075,0.749,3.13,1.9,2.23,2.9,4.13,10.2,7.85,0.335,0.874,1.11,1.12,2.01,8.12,5.09,5.97,7.01,11.1,26.5,21.0,0.869,2.34,2.98,2.9,0.135,0.545,0.342,0.401,0.471,0.742,1.78,1.41,0.058,0.157,0.2,0.195,1.43,0.0,0.20466666666666675,6.986970684039085,0.0,0.020937499999999998,0.08458333333333333,0.05302083333333333,0.0621875,0.07302083333333333,0.11562499999999999,0.2760416666666667,0.21875,0.009052083333333334,0.024374999999999997,0.031041666666666665,0.030208333333333334,7.990750000000001,1.0011575884616586
D14A185,2020,497,14. Yesilirmak Havzasi,AKSU D. ARPAÖREN,"36°59'31"" Doğu - 40°30'29"" Kuzey",40.508,36.992,46.981,67.1,94.0,3.0,6290000.0,0.174,0.199,0.394,0.089,2.968,7.808,0.524,0.37,0.37,0.332,0.409,0.572,1.13,0.701,0.261,0.229,0.229,0.071,0.05,0.029,0.134,0.113,0.134,0.134,0.261,0.261,0.0,0.002,0.0,0.0,0.0,0.217,0.247,0.155,0.154,0.245,0.661,0.489,0.128,0.085,0.007,0.001,0.0,3.24,3.68,2.3,2.29,3.66,9.85,7.29,1.91,1.27,0.111,0.008,0.005,8.67,9.53,6.17,6.13,9.17,26.4,18.9,5.11,3.29,0.297,0.021,0.014,0.582,0.64,0.414,0.411,0.615,1.77,1.27,0.343,0.221,0.02,0.001,0.001,1.13,0.0,0.19908333333333336,5.676015069066554,0.0,0.0922340425531915,0.10138297872340425,0.06563829787234042,0.06521276595744681,0.0975531914893617,0.2808510638297872,0.20106382978723403,0.054361702127659575,0.035,0.0031595744680851063,0.00022340425531914895,0.00014893617021276596,7.8084999999999996,1.0031802949776953
D14A064,2018,500,14. Yesilirmak Havzasi,AKSU D. GÖKÇE,"36°32'24"" Doğu - 40°15'5"" Kuzey",40.251,36.54,94.721,100.0,61.0,1.9,6110000.0,0.425,0.194,0.655,0.052,1.939,5.094,0.509,0.227,0.227,0.339,0.339,0.246,3.22,0.463,1.42,0.907,0.115,0.115,0.239,0.002,0.072,0.151,0.134,0.107,0.151,0.002,0.0,0.004,0.002,0.004,0.001,0.102,0.12,0.169,0.195,0.213,0.59,0.264,0.196,0.254,0.094,0.046,0.084,1.02,1.2,1.69,1.95,2.13,5.9,2.64,1.96,2.54,0.94,0.46,0.839,2.74,3.1,4.53,5.22,5.15,15.8,6.85,5.25,6.57,2.52,1.23,2.17,0.274,0.31,0.453,0.522,0.515,1.58,0.685,0.525,0.657,0.252,0.123,0.217,3.22,0.0,0.19391666666666663,16.60507090674689,0.0,0.04491803278688525,0.05081967213114754,0.07426229508196722,0.08557377049180327,0.08442622950819673,0.25901639344262295,0.1122950819672131,0.0860655737704918,0.1077049180327869,0.04131147540983607,0.020163934426229508,0.035573770491803276,5.094166666666667,0.9978733845902175
D14A207,2019,508,14. Yesilirmak Havzasi,BELDERE AYDINCA BARAJI,"36°9'30"" Doğu - 40°35'22"" Kuzey",40.589,36.158,110.324,18.45,310.0,9.8,5720000.0,0.181,0.182,0.822,0.049,9.846,25.805,0.477,0.106,0.03,0.195,3.35,1.81,0.965,0.446,2.76,0.106,0.06,0.013,0.021,0.003,0.013,0.03,0.106,0.141,0.129,0.0,0.093,0.05,0.003,0.002,0.013,0.02,0.021,0.099,0.56,0.407,0.197,0.145,0.619,0.078,0.019,0.005,0.014,1.08,1.12,5.35,30.3,22.0,10.7,7.88,33.5,4.2,1.02,0.248,0.748,2.9,2.91,14.3,81.2,53.3,28.6,20.4,89.8,10.9,2.74,0.665,1.94,0.053,0.054,0.264,1.5,0.984,0.527,0.377,1.66,0.201,0.051,0.012,0.036,3.35,0.0,0.18199999999999997,18.40659340659341,0.0,0.009354838709677418,0.009387096774193549,0.04612903225806452,0.26193548387096777,0.17193548387096774,0.09225806451612904,0.06580645161290322,0.2896774193548387,0.03516129032258065,0.008838709677419355,0.0021451612903225807,0.006258064516129032,25.804583333333337,1.0011141431593225
D14A185,2018,525,14. Yesilirmak Havzasi,AKSU D. ARPAÖREN,"36°59'31"" Doğu - 40°30'29"" Kuzey",40.508,36.992,46.981,67.1,78.0,2.5,5260000.0,0.146,0.167,0.375,0.102,2.497,6.54,0.439,0.166,0.293,0.615,0.447,0.37,1.48,0.409,0.332,0.293,0.092,0.0,0.0,0.05,0.134,0.134,0.261,0.261,0.332,0.0,0.0,0.05,0.0,0.0,0.0,0.104,0.189,0.288,0.31,0.314,0.497,0.135,0.019,0.089,0.065,0.0,0.0,1.55,2.82,4.29,4.62,4.68,7.41,2.01,0.289,1.32,0.974,0.0,0.0,4.16,7.31,11.5,12.4,11.3,19.8,5.21,0.775,3.42,2.61,0.0,0.0,0.279,0.49,0.77,0.83,0.759,1.33,0.35,0.052,0.229,0.175,0.0,0.0,1.48,0.0,0.16749999999999998,8.835820895522389,0.0,0.05333333333333334,0.09371794871794871,0.14743589743589744,0.158974358974359,0.14487179487179488,0.25384615384615383,0.0667948717948718,0.009935897435897437,0.04384615384615385,0.03346153846153846,0.0,0.0,6.540416666666666,0.9938204752500478
D14A184,2014,528,14. Yesilirmak Havzasi,TATLIPINAR D. TATLIPINAR REG.,"36°16'21"" Doğu - 40°41'3"" Kuzey",40.684,36.272,99.453,19.1,260.0,8.2,4960000.0,0.157,0.158,0.364,0.094,8.268,21.665,0.413,0.313,0.274,0.274,0.353,0.431,0.665,0.353,0.139,1.22,0.139,0.093,0.115,0.115,0.115,0.163,0.115,0.187,0.235,0.07,0.025,0.093,0.003,0.002,0.003,0.161,0.154,0.178,0.145,0.213,0.413,0.241,0.078,0.168,0.063,0.026,0.055,8.41,8.07,9.34,7.57,11.2,21.6,12.6,4.09,8.82,3.3,1.36,2.86,22.5,20.9,25.0,20.3,27.0,57.9,32.7,11.0,22.8,8.84,3.64,7.4,0.43,0.4,0.478,0.387,0.515,1.1,0.625,0.209,0.436,0.169,0.07,0.141,1.22,0.002,0.15791666666666665,7.725593667546175,0.01266490765171504,0.08653846153846154,0.08038461538461537,0.09615384615384616,0.07807692307692309,0.10384615384615385,0.2226923076923077,0.12576923076923077,0.04230769230769231,0.0876923076923077,0.034,0.014,0.02846153846153846,21.665000000000003,1.000076928994538
D14A185,2014,529,14. Yesilirmak Havzasi,AKSU D. ARPAÖREN,"36°59'31"" Doğu - 40°30'29"" Kuzey",40.508,36.992,46.981,67.1,58.0,1.8,3900000.0,0.124,0.124,0.441,0.046,1.842,4.839,0.325,0.31,0.351,0.31,0.186,0.268,0.495,0.161,1.42,0.495,0.001,0.946,0.351,0.049,0.136,0.161,0.136,0.028,0.039,0.001,0.001,0.001,0.001,0.001,0.001,0.194,0.212,0.202,0.147,0.18,0.208,0.018,0.151,0.075,0.001,0.07,0.024,2.89,3.16,3.02,2.2,2.69,3.1,0.266,2.24,1.11,0.015,1.05,0.363,7.73,8.19,8.08,5.88,6.5,8.31,0.689,6.01,2.89,0.04,2.81,0.941,0.519,0.55,0.542,0.395,0.436,0.558,0.046,0.403,0.194,0.003,0.189,0.063,1.42,0.001,0.1235,11.497975708502024,0.008097165991902834,0.13327586206896552,0.14120689655172414,0.1393103448275862,0.10137931034482758,0.11206896551724138,0.14327586206896553,0.011879310344827585,0.1036206896551724,0.049827586206896556,0.0006896551724137932,0.048448275862068964,0.016224137931034482,4.839166666666666,0.998794558291717
D14A207,2020,516,14. Yesilirmak Havzasi,BELDERE AYDINCA BARAJI,"36°9'30"" Doğu - 40°35'22"" Kuzey",40.589,36.158,110.324,18.45,203.0,6.4,3750000.0,0.15,0.12,0.388,0.052,6.518,16.922,0.312,0.06,0.06,0.106,0.851,1.95,0.746,0.544,0.195,0.093,0.04,0.013,0.003,0.013,0.021,0.013,0.013,0.116,0.174,0.141,0.071,0.05,0.008,0.003,0.0,0.021,0.025,0.034,0.081,0.515,0.291,0.257,0.129,0.066,0.016,0.005,0.002,1.14,1.36,1.86,4.39,27.9,15.8,13.9,7.0,3.59,0.858,0.294,0.121,3.05,3.53,4.97,11.8,69.9,42.2,36.1,18.8,9.31,2.3,0.787,0.314,0.056,0.065,0.092,0.217,1.29,0.779,0.667,0.346,0.172,0.042,0.015,0.006,1.95,0.0,0.12016666666666669,16.227461858529818,0.0,0.01502463054187192,0.017389162561576355,0.024482758620689653,0.05812807881773399,0.3443349753694582,0.20788177339901479,0.17783251231527095,0.09261083743842365,0.04586206896551724,0.011330049261083743,0.0038768472906403942,0.0015467980295566501,16.92175,0.9996995976578468
D14A064,2014,492,14. Yesilirmak Havzasi,AKSU D. GÖKÇE,"36°32'24"" Doğu - 40°15'5"" Kuzey",40.251,36.54,94.721,100.0,37.0,1.2,3710000.0,0.454,0.118,0.464,0.08,1.18,3.091,0.309,0.225,0.225,0.225,0.225,0.225,0.32,0.225,0.16,3.4,0.037,0.16,0.135,0.065,0.135,0.16,0.16,0.135,0.135,0.108,0.019,0.027,0.007,0.002,0.004,0.156,0.174,0.208,0.18,0.168,0.171,0.183,0.055,0.077,0.015,0.008,0.021,1.56,1.74,2.08,1.8,1.68,1.71,1.83,0.546,0.773,0.155,0.078,0.207,4.17,4.52,5.57,4.83,4.07,4.57,4.74,1.46,2.0,0.414,0.209,0.536,0.417,0.452,0.557,0.483,0.407,0.457,0.474,0.146,0.2,0.041,0.021,0.054,3.4,0.002,0.11799999999999998,28.813559322033903,0.016949152542372885,0.1127027027027027,0.12216216216216215,0.15054054054054056,0.13054054054054054,0.11000000000000001,0.12351351351351351,0.1281081081081081,0.03945945945945946,0.05405405405405406,0.011189189189189189,0.005648648648648649,0.014486486486486488,3.0907500000000003,0.9976003666855401
D14A141,2020,481,14. Yesilirmak Havzasi,BEYLİK D. YEŞİLÖZ,"36°8'58"" Doğu - 40°32'30"" Kuzey",40.542,36.149,112.073,21.0,168.0,5.3,3540000.0,0.047,0.111,0.543,0.006,5.279,14.062,0.295,1.29,1.37,0.032,0.022,0.065,0.014,0.022,0.065,0.022,3.6,0.007,0.009,0.009,0.014,0.014,0.009,0.007,0.0,0.007,0.007,0.007,0.0,0.0,0.003,0.677,0.235,0.016,0.014,0.012,0.007,0.01,0.028,0.011,0.31,0.006,0.007,32.2,11.2,0.753,0.644,0.558,0.355,0.486,1.34,0.522,14.7,0.263,0.33,86.3,29.1,2.02,1.72,1.4,0.95,1.26,3.58,1.35,39.5,0.704,0.856,1.81,0.61,0.042,0.036,0.029,0.02,0.026,0.075,0.028,0.829,0.015,0.018,3.6,0.0,0.11108333333333333,32.40810202550638,0.0,0.5136904761904761,0.1732142857142857,0.012023809523809523,0.010238095238095237,0.008333333333333333,0.005654761904761905,0.0075,0.02130952380952381,0.008035714285714287,0.23511904761904762,0.004190476190476191,0.005095238095238095,14.061666666666667,0.9956145549365888
D14A141,2019,472,14. Yesilirmak Havzasi,BEYLİK D. YEŞİLÖZ,"36°8'58"" Doğu - 40°32'30"" Kuzey",40.542,36.149,112.073,21.0,161.0,5.1,3380000.0,0.043,0.108,0.329,0.008,5.161,13.426,0.281,0.005,0.032,0.009,0.022,1.54,1.79,0.065,0.185,0.25,0.022,0.022,0.009,0.0,0.001,0.003,0.003,0.001,0.009,0.014,0.032,0.009,0.009,0.009,0.009,0.003,0.008,0.005,0.005,0.371,0.756,0.033,0.058,0.022,0.018,0.013,0.009,0.164,0.39,0.257,0.226,17.6,36.0,1.57,2.75,1.06,0.86,0.628,0.429,0.44,1.01,0.687,0.605,42.7,96.4,4.06,7.37,2.75,2.3,1.68,1.11,0.009,0.021,0.014,0.013,0.896,2.02,0.085,0.155,0.058,0.048,0.035,0.023,1.79,0.0,0.10841666666666666,16.510376633358955,0.0,0.002732919254658385,0.006273291925465839,0.004267080745341615,0.0037577639751552793,0.26521739130434785,0.5987577639751553,0.025217391304347823,0.04577639751552795,0.017080745341614908,0.014285714285714285,0.010434782608695651,0.006894409937888199,13.426000000000004,0.9993048314216194
D14A081,2019,466,14. Yesilirmak Havzasi,DEREÇAM D. GÜVEN BARAJI GİRİŞİ,"35°58'1"" Doğu - 41°4'33"" Kuzey",41.076,35.967,129.776,9.9,335.0,10.6,3310000.0,0.076,0.105,0.99,0.052,10.613,27.898,0.276,1.15,0.132,0.31,3.45,0.36,0.62,1.08,1.08,0.55,2.86,0.26,0.025,0.025,0.012,0.025,0.132,0.07,0.098,0.07,0.098,0.044,0.025,0.012,0.012,0.065,0.04,0.078,0.285,0.115,0.124,0.227,0.156,0.077,0.064,0.017,0.012,6.6,3.99,7.89,28.8,11.7,12.5,23.0,15.7,7.82,6.46,1.69,1.21,17.7,10.4,21.1,77.0,28.2,33.5,59.5,42.1,20.3,17.3,4.54,3.14,0.175,0.102,0.209,0.763,0.279,0.331,0.589,0.417,0.201,0.171,0.045,0.031,3.45,0.012,0.10499999999999998,32.85714285714286,0.11428571428571431,0.052835820895522384,0.031044776119402987,0.06298507462686567,0.2298507462686567,0.08417910447761194,0.1,0.17761194029850746,0.12567164179104479,0.06059701492537314,0.05164179104477612,0.01355223880597015,0.009373134328358209,27.898333333333337,1.0006571479777764
D14A117,2014,499,14. Yesilirmak Havzasi,ÇİLKORU D. GÖKDERE,"36°43'56"" Doğu - 40°29'21"" Kuzey",40.489,36.732,67.067,78.0,42.0,1.3,3290000.0,0.606,0.104,0.235,0.073,1.34,3.518,0.274,0.17,0.17,0.13,0.13,0.17,0.13,0.22,0.3,0.735,0.1,0.3,0.26,0.07,0.1,0.07,0.1,0.1,0.07,0.1,0.13,0.019,0.049,0.019,0.049,0.098,0.118,0.101,0.1,0.11,0.095,0.144,0.182,0.13,0.063,0.042,0.071,1.26,1.51,1.29,1.28,1.41,1.22,1.85,2.33,1.67,0.809,0.541,0.91,3.37,3.92,3.47,3.43,3.4,3.27,4.8,6.25,4.33,2.17,1.45,2.36,0.263,0.306,0.27,0.268,0.265,0.255,0.374,0.487,0.338,0.169,0.113,0.184,0.735,0.019,0.10449999999999998,7.033492822966508,0.18181818181818185,0.08023809523809525,0.09333333333333334,0.08261904761904762,0.08166666666666667,0.08095238095238096,0.07785714285714286,0.11428571428571428,0.1488095238095238,0.1030952380952381,0.051666666666666666,0.034523809523809526,0.056190476190476187,3.518333333333334,0.9947891994315489
D14A081,2015,511,14. Yesilirmak Havzasi,DEREÇAM D. GÜVEN BARAJI GİRİŞİ,"35°58'1"" Doğu - 41°4'33"" Kuzey",41.076,35.967,129.776,9.9,321.0,10.2,3170000.0,0.076,0.101,0.447,0.036,10.248,26.722,0.264,0.025,0.48,0.044,0.42,0.76,0.84,0.84,0.31,1.38,0.098,0.098,0.07,0.005,0.005,0.025,0.044,0.07,0.098,0.132,0.005,0.025,0.012,0.005,0.005,0.012,0.028,0.028,0.14,0.198,0.229,0.287,0.082,0.067,0.054,0.07,0.023,1.17,2.86,2.83,14.1,20.0,23.1,29.0,8.24,6.76,5.47,7.07,2.37,3.12,7.41,7.59,37.8,48.4,61.9,75.1,22.1,17.5,14.7,18.9,6.14,0.031,0.073,0.075,0.374,0.479,0.613,0.744,0.218,0.173,0.145,0.187,0.061,1.38,0.005,0.10149999999999999,13.596059113300493,0.04926108374384237,0.0097196261682243,0.02308411214953271,0.02364485981308411,0.11775700934579439,0.15077881619937694,0.1928348909657321,0.23395638629283488,0.06884735202492212,0.05451713395638629,0.04579439252336449,0.058878504672897194,0.01912772585669782,26.721666666666664,1.0010603131042226
D14A081,2011,475,14. Yesilirmak Havzasi,DEREÇAM D. GÜVEN BARAJI GİRİŞİ,"35°58'1"" Doğu - 41°4'33"" Kuzey",41.076,35.967,129.776,9.9,320.0,10.1,3160000.0,0.076,0.1,0.512,0.039,10.107,26.63,0.264,0.0,0.0,0.0,0.27,0.132,1.31,0.42,2.4,0.916,0.1,0.04,0.556,0.0,0.0,0.0,0.04,0.07,0.07,0.1,0.132,0.04,0.009,0.002,0.0,0.019,0.016,0.123,0.066,0.085,0.205,0.167,0.315,0.13,0.048,0.019,0.008,1.94,1.57,12.4,6.62,8.59,20.7,16.9,31.8,13.2,4.82,1.93,0.815,5.2,4.07,33.2,17.7,20.8,55.4,43.8,85.1,34.1,12.9,5.18,2.11,0.051,0.04,0.329,0.176,0.206,0.548,0.434,0.843,0.337,0.128,0.051,0.021,2.4,0.0,0.10008333333333332,23.980016652789345,0.0,0.01625,0.012718750000000001,0.10375000000000001,0.0553125,0.065,0.173125,0.136875,0.2659375,0.1065625,0.0403125,0.0161875,0.00659375,26.63,1.0013768932281888
D14A081,2013,523,14. Yesilirmak Havzasi,DEREÇAM D. GÜVEN BARAJI GİRİŞİ,"35°58'1"" Doğu - 41°4'33"" Kuzey",41.076,35.967,129.776,9.9,285.0,9.0,2820000.0,0.077,0.09,1.128,0.052,9.065,23.766,0.235,0.025,0.17,0.31,0.31,0.31,0.36,4.32,6.78,0.84,0.044,0.025,0.044,0.005,0.012,0.025,0.07,0.098,0.132,0.132,0.07,0.044,0.012,0.012,0.012,0.009,0.035,0.084,0.1,0.115,0.175,0.275,0.178,0.057,0.025,0.012,0.013,0.87,3.58,8.52,10.1,11.6,17.6,27.7,18.0,5.78,2.48,1.21,1.34,2.33,9.29,22.8,27.0,28.1,47.2,71.9,48.2,15.0,6.64,3.25,3.48,0.023,0.092,0.226,0.268,0.279,0.468,0.712,0.477,0.148,0.066,0.032,0.034,6.78,0.005,0.08983333333333332,75.4730983302412,0.05565862708719852,0.008175438596491228,0.03259649122807017,0.08,0.09473684210526316,0.09859649122807018,0.1656140350877193,0.252280701754386,0.16912280701754387,0.05263157894736842,0.023298245614035085,0.011403508771929825,0.012210526315789474,23.765833333333337,0.9993337774816787
D14A081,2005,419,14. Yesilirmak Havzasi,DEREÇAM D. GÜVEN BARAJI GİRİŞİ,"35°58'1"" Doğu - 41°4'33"" Kuzey",41.076,35.967,129.776,9.9,249.0,7.9,2470000.0,0.076,0.078,1.167,0.018,7.887,20.787,0.206,0.005,0.215,0.132,0.044,0.17,2.0,1.54,0.93,0.42,6.9,0.025,1.62,0.005,0.005,0.012,0.005,0.001,0.044,0.07,0.044,0.012,0.012,0.005,0.005,0.005,0.03,0.029,0.012,0.027,0.343,0.278,0.099,0.054,0.033,0.013,0.014,0.505,3.05,2.91,1.21,2.7,34.7,28.1,9.96,5.41,3.38,1.31,1.41,1.35,7.91,7.79,3.24,6.54,92.9,72.8,26.7,14.0,9.06,3.5,3.65,0.013,0.078,0.077,0.032,0.065,0.92,0.72,0.264,0.139,0.09,0.035,0.036,6.9,0.001,0.07808333333333334,88.36712913553896,0.012806830309498399,0.005421686746987952,0.03176706827309237,0.03128514056224899,0.013012048192771086,0.026265060240963856,0.3730923694779117,0.2923694779116466,0.1072289156626506,0.05622489959839357,0.0363855421686747,0.014056224899598393,0.01465863453815261,20.786666666666665,0.9982360487491982
